Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
12/17/2006 14:59,2.13,0.208,243.88,8.6,0,2,19
12/17/2006 15:00,2.11,0.202,243.11,8.6,0,1,18
12/17/2006 15:01,2.112,0.204,243.38,8.6,0,1,18
12/17/2006 15:02,2.12,0.208,244.07,8.6,0,2,18
12/17/2006 15:03,2.108,0.204,243.26,8.6,0,1,18
12/17/2006 15:04,2.106,0.204,243.31,8.6,0,1,18
12/17/2006 15:05,2.076,0.178,242.84,8.6,0,1,18
12/17/2006 15:06,1.996,0.07,241.88,8.2,0,2,18
12/17/2006 15:07,2.004,0.07,241.87,8.2,0,1,18
12/17/2006 15:08,2.01,0.074,242.78,8.2,0,1,18
12/17/2006 15:09,2.002,0.072,242.11,8.2,0,1,18
12/17/2006 15:10,1.934,0,241.73,8,0,0,18
12/17/2006 15:11,1.954,0,242.36,8,0,0,18
12/17/2006 15:12,2.06,0.08,242.68,8.4,0,0,18
12/17/2006 15:13,2.022,0.082,241.48,8.4,0,0,18
12/17/2006 15:14,2.128,0.08,241.38,8.8,0,0,18
12/17/2006 15:15,2.18,0.078,241.26,9,0,0,17
12/17/2006 15:16,2.178,0.078,241.22,9,0,0,18
12/17/2006 15:17,2.172,0.076,240.88,9,0,0,18
12/17/2006 15:18,2.18,0.078,241.42,9,0,0,18
12/17/2006 15:19,2.1,0.08,241.37,8.6,0,0,18
12/17/2006 15:20,2.142,0.084,241.85,8.8,0,0,18
12/17/2006 15:21,2.144,0.086,241.88,8.8,0,0,17
12/17/2006 15:22,2.07,0.088,242.3,8.4,0,0,18
12/17/2006 15:23,2.042,0.09,242.71,8.4,0,0,18
12/17/2006 15:24,3.006,0.106,241.29,12.4,0,0,18
12/17/2006 15:25,3.156,0.126,241.89,13,1,0,18
12/17/2006 15:26,3.118,0.106,240.9,12.8,1,0,18
12/17/2006 15:27,3.124,0.098,241.15,12.8,2,0,18
12/17/2006 15:28,4.502,0.082,238.42,19.8,1,0,17
12/17/2006 15:29,5.57,0.076,237.77,23.4,1,0,17
12/17/2006 15:30,3.054,0.1,240.93,13,1,0,18
12/17/2006 15:31,2.886,0.17,240.92,12,1,0,18
12/17/2006 15:32,2.902,0.208,241.53,12,2,0,18
12/17/2006 15:33,2.892,0.204,240.76,12,1,0,18
12/17/2006 15:34,2.888,0.204,240.83,12,1,0,17
12/17/2006 15:35,2.88,0.202,240.21,12,1,0,18
12/17/2006 15:36,2.858,0.198,239.38,11.8,1,0,18
12/17/2006 15:37,3.382,0.148,238.54,14.6,9,0,17
12/17/2006 15:38,4.944,0.048,236.93,20.8,38,0,17
12/17/2006 15:39,4.928,0.048,236.76,20.8,38,0,17
12/17/2006 15:40,4.908,0.046,236.28,20.6,38,0,17
12/17/2006 15:41,4.918,0.046,236.66,20.6,37,0,18
12/17/2006 15:42,4.956,0.05,237.67,20.8,38,0,17
12/17/2006 15:43,4.944,0.052,237.55,20.8,38,0,17
12/17/2006 15:44,4.968,0,237.92,20.8,38,0,17
12/17/2006 15:45,4.89,0,236.94,20.6,38,0,18
12/17/2006 15:46,4.9,0,237.11,20.6,38,0,17
12/17/2006 15:47,2.812,0,240.43,11.8,4,0,18
12/17/2006 15:48,4.794,0,238.88,20.2,33,0,17
12/17/2006 15:49,2.92,0,239.87,12.2,5,0,18
12/17/2006 15:50,2.852,0,239.6,11.8,1,0,17
12/17/2006 15:51,2.814,0,239.64,11.6,2,0,18
12/17/2006 15:52,2.744,0,239.6,11.4,1,0,17
12/17/2006 15:53,2.76,0,240.5,11.4,1,0,18
12/17/2006 15:54,2.758,0,240.87,11.4,1,0,18
12/17/2006 15:55,2.824,0.068,240.25,11.6,2,0,18
12/17/2006 15:56,2.848,0.118,240.31,11.8,1,0,17
12/17/2006 15:57,2.844,0.118,239.97,11.8,1,0,18
12/17/2006 15:58,2.81,0.112,238.46,11.8,1,0,17
12/17/2006 15:59,2.82,0.116,239,11.8,1,0,18
12/17/2006 16:00,2.818,0.114,239.01,11.8,2,0,17
12/17/2006 16:01,2.842,0.126,239.73,11.8,1,0,18
12/17/2006 16:02,2.834,0.12,239.83,11.8,1,0,17
12/17/2006 16:03,2.83,0.118,239.79,11.8,1,0,18
12/17/2006 16:04,2.824,0.118,239.51,11.8,1,0,18
12/17/2006 16:05,2.814,0.116,238.95,11.8,2,0,17
12/17/2006 16:06,2.794,0.112,237.97,11.6,1,0,17
12/17/2006 16:07,2.794,0.112,237.98,11.6,1,0,18
12/17/2006 16:08,2.78,0.11,237.26,11.6,1,0,17
12/17/2006 16:09,2.78,0.11,237.39,11.6,1,0,17
12/17/2006 16:10,2.756,0.138,236.41,11.6,2,0,17
12/17/2006 16:11,2.748,0.13,237.14,11.6,0,0,18
12/17/2006 16:12,2.776,0.116,236.79,11.6,2,0,17
12/17/2006 16:13,2.842,0.154,238.03,12,1,0,17
12/17/2006 16:14,2.856,0.184,238.47,12,1,0,17
12/17/2006 16:15,2.798,0.088,238.96,11.6,1,0,18
12/17/2006 16:16,2.81,0.09,239.43,11.6,1,0,18
12/17/2006 16:17,2.81,0.088,239.55,11.6,2,0,17
12/17/2006 16:18,2.792,0.088,238.81,11.6,1,0,18
12/17/2006 16:19,2.792,0.114,238.95,11.6,1,0,17
12/17/2006 16:20,2.75,0.112,238.63,11.4,1,0,17
12/17/2006 16:21,2.762,0.094,237.46,11.6,1,0,18
12/17/2006 16:22,4.838,0.066,235.24,20.6,34,0,17
12/17/2006 16:23,4.878,0.064,234.93,20.6,37,0,17
12/17/2006 16:24,4.864,0,235.59,20.6,37,0,17
12/17/2006 16:25,4.868,0,236.61,20.4,38,0,17
12/17/2006 16:26,4.876,0,236.75,20.6,37,0,17
12/17/2006 16:27,4.81,0,235.09,20.4,37,0,17
12/17/2006 16:28,4.79,0,234.48,20.4,37,0,17
12/17/2006 16:29,4.784,0,234.2,20.4,37,0,17
12/17/2006 16:30,4.806,0,234.92,20.4,37,0,16
12/17/2006 16:31,4.834,0,235.96,20.4,37,0,17
12/17/2006 16:32,4.856,0,236.54,20.4,38,0,18
12/17/2006 16:33,4.844,0,236.17,20.4,37,0,17
12/17/2006 16:34,4.912,0.084,234.94,20.8,37,0,17
12/17/2006 16:35,3.12,0.1,237.16,13.6,8,0,17
12/17/2006 16:36,2.73,0.1,237.83,11.4,0,0,17
12/17/2006 16:37,2.962,0.096,237.8,12.4,0,0,17
12/17/2006 16:38,2.764,0.104,237.65,11.6,0,0,18
12/17/2006 16:39,2.748,0.138,238.22,11.4,1,0,17
12/17/2006 16:40,2.722,0.106,237.75,11.4,0,0,17
12/17/2006 16:41,2.768,0.098,237.72,11.6,0,0,18
12/17/2006 16:42,2.832,0.098,238.25,11.8,0,0,17
12/17/2006 16:43,2.804,0.092,236.91,11.8,0,0,17
12/17/2006 16:44,2.788,0.09,236.12,11.8,0,0,17
12/17/2006 16:45,2.802,0.092,236.72,11.8,0,0,18
12/17/2006 16:46,2.8,0.092,236.59,11.8,0,0,17
12/17/2006 16:47,2.776,0.088,235.4,11.8,0,0,17
12/17/2006 16:48,2.768,0.1,234.2,11.8,0,0,16
12/17/2006 16:49,2.798,0.116,234.66,11.8,0,0,17
12/17/2006 16:50,2.846,0.098,234.7,12,0,0,17
12/17/2006 16:51,3.234,0.072,233.86,13.8,0,0,17
12/17/2006 16:52,3.256,0,235,13.8,0,0,17
12/17/2006 16:53,3.272,0,235.64,13.8,0,0,17
12/17/2006 16:54,3.328,0.1,235.31,14.2,0,0,17
12/17/2006 16:55,3.316,0.128,234.47,14,0,0,17
12/17/2006 16:56,3.39,0.18,235.44,14.4,0,0,17
12/17/2006 16:57,3.418,0.248,235.23,14.4,0,1,17
12/17/2006 16:58,3.384,0.244,233.64,14.4,0,1,16
12/17/2006 16:59,3.374,0.242,233.17,14.4,0,2,17
12/17/2006 17:00,3.388,0.244,233.82,14.4,0,1,17
12/17/2006 17:01,3.376,0.242,233.35,14.4,0,2,17
12/17/2006 17:02,3.354,0.238,232.46,14.4,0,1,16
12/17/2006 17:03,3.472,0.236,232.29,15,0,1,17
12/17/2006 17:04,3.484,0.176,231.57,15,0,2,16
12/17/2006 17:05,3.422,0.136,231.18,14.8,0,1,16
12/17/2006 17:06,3.416,0.136,230.94,14.8,0,1,17
12/17/2006 17:07,3.446,0.136,231.33,14.8,0,2,16
12/17/2006 17:08,3.66,0.138,233.01,15.6,0,1,17
12/17/2006 17:09,3.586,0.144,233.93,15.2,0,1,17
12/17/2006 17:10,3.556,0.14,232.83,15.2,0,2,16
12/17/2006 17:11,3.604,0.156,234.18,15.4,0,1,17
12/17/2006 17:12,3.728,0.276,235.76,15.8,0,1,17
12/17/2006 17:13,3.7,0.27,234.86,15.8,0,2,17
12/17/2006 17:14,3.678,0.268,234.11,15.6,0,1,17
12/17/2006 17:15,3.67,0.266,233.91,15.6,0,1,17
12/17/2006 17:16,3.702,0.272,235.24,15.8,0,1,17
12/17/2006 17:17,3.744,0.276,234.86,16,0,1,16
12/17/2006 17:18,3.796,0.288,234.46,16.2,0,2,17
12/17/2006 17:19,3.808,0.288,234.74,16.2,0,1,17
12/17/2006 17:20,3.58,0.294,235.39,15.2,0,1,17
12/17/2006 17:21,3.37,0.22,233.34,14.4,0,1,17
12/17/2006 17:22,3.13,0.174,234.05,13.4,0,0,17
12/17/2006 17:23,3.238,0.172,233.58,13.8,0,0,16
12/17/2006 17:24,3.39,0.17,232.65,14.6,0,0,17
12/17/2006 17:25,3.36,0.164,231.2,14.4,0,0,16
12/17/2006 17:26,3.4,0.162,232.86,14.6,0,0,17
12/17/2006 17:27,3.396,0.164,232.89,14.6,0,0,17
12/17/2006 17:28,3.282,0.1,232.33,14,0,0,16
12/17/2006 17:29,2.996,0.056,232.47,12.8,0,0,17
12/17/2006 17:30,3.002,0.058,232.79,12.8,0,0,16
12/17/2006 17:31,3,0.058,232.88,12.8,0,0,17
12/17/2006 17:32,2.994,0.056,233.03,12.8,0,0,17
12/17/2006 17:33,3.058,0.056,233.11,13,0,0,16
12/17/2006 17:34,3.118,0.12,232.58,13.4,0,0,17
12/17/2006 17:35,3.168,0.158,234.57,13.4,0,0,17
12/17/2006 17:36,3.262,0.158,234.69,13.8,0,0,17
12/17/2006 17:37,3.306,0.158,235.39,14,0,0,17
12/17/2006 17:38,3.288,0.156,234.84,14,0,0,17
12/17/2006 17:39,3.282,0.154,234.63,14,0,0,16
12/17/2006 17:40,3.292,0.158,234.99,14,0,0,17
12/17/2006 17:41,3.28,0.154,234.39,14,0,0,17
12/17/2006 17:42,3.502,0.158,235.51,14.8,0,0,17
12/17/2006 17:43,3.376,0.156,235.42,14.4,0,0,17
12/17/2006 17:44,3.332,0.114,235.56,14.2,0,0,17
12/17/2006 17:45,3.292,0.06,235.58,14,0,0,17
12/17/2006 17:46,3.28,0.058,234.99,14,0,0,17
12/17/2006 17:47,3.298,0.058,235.77,14,0,0,17
12/17/2006 17:48,3.296,0.06,235.69,14,0,0,17
12/17/2006 17:49,3.274,0.058,234.74,14,0,0,17
12/17/2006 17:50,3.412,0.184,235.79,14.4,0,0,17
12/17/2006 17:51,3.412,0.188,236.2,14.4,0,0,17
12/17/2006 17:52,3.418,0.188,236.21,14.4,0,0,17
12/17/2006 17:53,3.416,0.19,236.37,14.4,0,0,17
12/17/2006 17:54,3.418,0.19,236.59,14.4,0,0,18
12/17/2006 17:55,3.43,0.192,237.11,14.4,0,0,17
12/17/2006 17:56,3.434,0.19,236.87,14.4,0,0,17
12/17/2006 17:57,3.792,0.176,235.98,16,0,0,17
12/17/2006 17:58,3.652,0.166,235.91,15.4,0,0,17
12/17/2006 17:59,3.59,0.166,236.02,15.2,0,0,17
12/17/2006 18:00,3.328,0.168,235.86,14,0,0,17
12/17/2006 18:01,3.336,0.172,236.27,14,0,0,17
12/17/2006 18:02,3.386,0.17,236.31,14.2,0,0,17
12/17/2006 18:03,3.528,0.272,235.63,15,0,0,17
12/17/2006 18:04,3.496,0.26,235.22,14.8,0,0,17
12/17/2006 18:05,3.396,0.166,235.28,14.4,0,0,17
12/17/2006 18:06,3.266,0.106,234.27,13.8,0,0,17
12/17/2006 18:07,3.34,0,234.72,14.2,0,0,17
12/17/2006 18:08,3.26,0,235.73,13.8,0,0,17
12/17/2006 18:09,3.236,0,235.84,13.6,0,0,17
12/17/2006 18:10,3.216,0,235,13.6,0,0,17
12/17/2006 18:11,3.232,0,235.67,13.6,0,0,17
12/17/2006 18:12,3.236,0,235.9,13.6,0,0,17
12/17/2006 18:13,3.254,0,236.64,13.8,0,0,17
12/17/2006 18:14,3.308,0.076,237.39,14,0,0,18
12/17/2006 18:15,3.612,0.254,236.94,15.2,0,0,17
12/17/2006 18:16,4.1,0.156,236.33,17.8,0,0,17
12/17/2006 18:17,6.254,0.118,233.69,26.6,0,0,17
12/17/2006 18:18,6.204,0.116,232.7,26.6,0,0,16
12/17/2006 18:19,4.536,0.128,234.34,20,0,0,17
12/17/2006 18:20,3.606,0.134,234.73,15.4,0,0,17
12/17/2006 18:21,3.594,0.132,234.58,15.2,0,0,17
12/17/2006 18:22,3.614,0.136,235.46,15.4,0,0,17
12/17/2006 18:23,3.612,0.136,235.45,15.2,0,0,17
12/17/2006 18:24,3.612,0.134,235.42,15.2,0,0,17
12/17/2006 18:25,3.576,0.086,235.42,15.2,0,0,17
12/17/2006 18:26,3.552,0,235.79,15,0,0,17
12/17/2006 18:27,3.55,0,235.75,15,0,0,17
12/17/2006 18:28,3.566,0.046,235.54,15,0,0,17
12/17/2006 18:29,3.66,0.166,235.77,15.4,0,0,17
12/17/2006 18:30,3.624,0.162,234.53,15.4,0,0,17
12/17/2006 18:31,3.626,0.162,234.72,15.4,0,0,17
12/17/2006 18:32,3.62,0.162,234.58,15.4,0,0,16
12/17/2006 18:33,3.42,0.172,235.19,14.6,0,0,17
12/17/2006 18:34,3.356,0.188,235.26,14.2,0,0,17
12/17/2006 18:35,3.362,0.188,235.42,14.2,0,0,17
12/17/2006 18:36,3.372,0.19,235.72,14.2,0,0,17
12/17/2006 18:37,3.38,0.188,236.11,14.2,0,0,17
12/17/2006 18:38,3.344,0.184,234.99,14.2,0,0,17
12/17/2006 18:39,3.612,0.172,234.74,15.4,0,0,17
12/17/2006 18:40,3.652,0.164,234.97,15.6,0,0,17
12/17/2006 18:41,3.638,0.166,234.44,15.4,0,0,17
12/17/2006 18:42,3.618,0.176,234.12,15.4,0,0,17
12/17/2006 18:43,3.588,0.178,233.88,15.4,0,0,17
12/17/2006 18:44,3.596,0.176,233.39,15.4,0,0,16
12/17/2006 18:45,3.708,0.052,234.25,15.8,0,0,17
12/17/2006 18:46,3.79,0.054,234.9,16,0,0,17
12/17/2006 18:47,3.76,0.052,233.79,16,0,0,17
12/17/2006 18:48,3.754,0.052,233.49,16,0,0,16
12/17/2006 18:49,3.742,0.048,232.74,16,0,0,17
12/17/2006 18:50,3.954,0.046,232.09,17,0,0,17
12/17/2006 18:51,3.81,0.046,231.71,16.4,0,0,16
12/17/2006 18:52,3.808,0.1,231.57,16.4,0,0,17
12/17/2006 18:53,3.978,0.24,231.06,17.2,0,0,16
12/17/2006 18:54,3.974,0.232,230.35,17.2,0,0,16
12/17/2006 18:55,4.006,0.222,229.85,17.4,0,0,16
12/17/2006 18:56,4.112,0.302,230.96,17.8,0,0,17
12/17/2006 18:57,4.06,0.304,229.57,17.6,0,0,16
12/17/2006 18:58,4.05,0.294,230.68,17.6,0,0,16
12/17/2006 18:59,4.046,0.3,229.63,17.6,0,0,16
12/17/2006 19:00,4.078,0.3,230.78,17.6,0,0,17
12/17/2006 19:01,4.18,0.31,234.09,17.8,0,0,17
12/17/2006 19:02,4.132,0.306,233.78,17.6,0,0,16
12/17/2006 19:03,3.768,0.312,234.67,16,0,0,17
12/17/2006 19:04,3.556,0.36,233.42,15.2,0,0,17
12/17/2006 19:05,3.528,0.436,233.77,15.2,0,0,17
12/17/2006 19:06,2.922,0.38,234.78,12.6,0,0,17
12/17/2006 19:07,2.42,0.3,235.32,10.4,0,0,16
12/17/2006 19:08,2.398,0.368,231.7,10.4,0,0,17
12/17/2006 19:09,2.398,0.37,231.83,10.4,0,1,16
12/17/2006 19:10,2.388,0.366,231.31,10.4,0,2,17
12/17/2006 19:11,2.432,0.376,233.97,10.4,0,1,17
12/17/2006 19:12,3.764,0.562,232.4,16.6,0,2,16
12/17/2006 19:13,3.782,0.44,233.22,16.4,0,1,17
12/17/2006 19:14,3.222,0.35,233.95,14.2,0,1,17
12/17/2006 19:15,2.21,0.226,234.54,9.4,0,2,16
12/17/2006 19:16,2.208,0.224,234.5,9.4,0,1,17
12/17/2006 19:17,2.22,0.228,235.39,9.4,0,1,17
12/17/2006 19:18,2.234,0.232,236.35,9.4,0,2,17
12/17/2006 19:19,2.224,0.23,236.29,9.4,0,1,18
12/17/2006 19:20,2.164,0.212,235.82,9.2,0,2,17
12/17/2006 19:21,2.472,0.276,235.79,10.8,0,1,17
12/17/2006 19:22,2.506,0.256,235.86,11,0,1,17
12/17/2006 19:23,2.168,0.214,235.9,9.2,0,1,17
12/17/2006 19:24,2.154,0.21,235.16,9.2,0,2,17
12/17/2006 19:25,2.146,0.208,234.66,9.2,0,1,17
12/17/2006 19:26,2.134,0.208,234.48,9,0,1,16
12/17/2006 19:27,2.104,0.198,232.36,9,0,1,17
12/17/2006 19:28,2.104,0.194,232.24,9,0,2,17
12/17/2006 19:29,2.116,0.2,233.35,9,0,1,16
12/17/2006 19:30,2.114,0.202,233.42,9,0,1,17
12/17/2006 19:31,2.532,0.38,232.29,11,0,1,16
12/17/2006 19:32,2.478,0.248,232.7,10.6,0,1,17
12/17/2006 19:33,2.366,0.088,232.56,10.2,0,0,17
12/17/2006 19:34,2.74,0.156,233.91,11.6,0,0,16
12/17/2006 19:35,3.424,0.178,232.75,14.8,0,0,17
12/17/2006 19:36,3.538,0.258,231.41,15.2,0,0,16
12/17/2006 19:37,4.012,0.378,231.18,17.6,0,0,17
12/17/2006 19:38,4.842,0.426,230.08,21.2,0,0,16
12/17/2006 19:39,3.578,0.45,233.04,15.4,0,0,17
12/17/2006 19:40,3.438,0.426,233.2,14.8,0,0,16
12/17/2006 19:41,3.29,0.28,233.65,14,0,0,17
12/17/2006 19:42,3.13,0.268,232.88,13.4,0,0,17
12/17/2006 19:43,3.15,0.264,232.31,13.6,0,0,16
12/17/2006 19:44,3.314,0.264,232.63,14.2,0,0,17
12/17/2006 19:45,3.022,0.266,232.41,13,0,0,16
12/17/2006 19:46,3.004,0.264,232.43,13,0,0,17
12/17/2006 19:47,3.02,0.266,232.6,13,0,0,17
12/17/2006 19:48,2.96,0.176,232.52,12.8,0,0,16
12/17/2006 19:49,3.544,0.166,231.68,15.6,0,0,17
12/17/2006 19:50,2.934,0.17,232.11,12.6,0,0,16
12/17/2006 19:51,3.034,0.168,232.19,13,0,0,17
12/17/2006 19:52,3.244,0.168,232.77,14,0,0,16
12/17/2006 19:53,3.304,0.164,231.7,14.2,0,0,17
12/17/2006 19:54,3.024,0.166,231.47,13,0,0,16
12/17/2006 19:55,3.032,0.168,231.83,13,0,0,17
12/17/2006 19:56,2.826,0.16,230.37,12.2,0,0,16
12/17/2006 19:57,2.558,0.16,231.97,11,0,0,17
12/17/2006 19:58,2.514,0.164,232.93,10.8,0,0,16
12/17/2006 19:59,2.406,0.166,233.07,10.4,0,0,17
12/17/2006 20:00,2.388,0.166,232.78,10.2,0,0,16
12/17/2006 20:01,2.314,0.17,233.79,9.8,0,0,17
12/17/2006 20:02,2.326,0.172,234.51,10,0,0,17
12/17/2006 20:03,2.56,0.17,233.87,11.2,0,0,17
12/17/2006 20:04,2.67,0.168,234.12,11.6,0,0,17
12/17/2006 20:05,2.42,0.104,233.75,10.4,0,0,16
12/17/2006 20:06,2.55,0.048,233.02,11,0,0,17
12/17/2006 20:07,2.6,0.102,232.75,11.2,0,0,17
12/17/2006 20:08,2.628,0.162,232.57,11.2,0,1,16
12/17/2006 20:09,2.632,0.164,233.02,11.2,0,2,17
12/17/2006 20:10,2.664,0.162,232.92,11.4,0,1,16
12/17/2006 20:11,2.576,0.164,233.24,11,0,2,17
12/17/2006 20:12,2.972,0.17,236.43,12.6,0,1,17
12/17/2006 20:13,3.202,0.164,235.3,13.6,0,2,17
12/17/2006 20:14,3.178,0.166,235.52,13.6,0,1,17
12/17/2006 20:15,3.19,0.162,235.17,13.6,0,1,17
12/17/2006 20:16,3.26,0.216,235,14,0,2,17
12/17/2006 20:17,3.262,0.26,234.6,14,0,1,17
12/17/2006 20:18,3.39,0.364,234.43,14.6,0,2,17
12/17/2006 20:19,3.566,0.378,234.1,15.4,0,1,17
12/17/2006 20:20,3.668,0.374,234.1,15.8,0,2,16
12/17/2006 20:21,4.464,0.388,233.9,19.4,0,1,17
12/17/2006 20:22,4.448,0.396,233.44,19.4,0,1,17
12/17/2006 20:23,3.698,0.388,236.07,15.8,0,2,17
12/17/2006 20:24,3.712,0.396,236.92,15.8,0,1,17
12/17/2006 20:25,3.732,0.4,237.66,15.8,0,1,17
12/17/2006 20:26,3.736,0.402,238.05,15.8,0,1,18
12/17/2006 20:27,3.66,0.302,237.73,15.4,0,2,17
12/17/2006 20:28,3.636,0.298,237.01,15.4,0,1,17
12/17/2006 20:29,3.62,0.296,236.47,15.4,0,1,17
12/17/2006 20:30,3.614,0.292,236.16,15.4,0,2,18
12/17/2006 20:31,3.59,0.284,235.07,15.4,0,1,17
12/17/2006 20:32,3.61,0.286,235.7,15.4,0,1,17
12/17/2006 20:33,3.616,0.29,236.23,15.4,0,1,17
12/17/2006 20:34,3.644,0.292,236.6,15.4,0,2,17
12/17/2006 20:35,3.822,0.29,235.93,16.2,0,1,17
12/17/2006 20:36,3.538,0.308,238.31,15,0,1,17
12/17/2006 20:37,3.504,0.31,238.69,14.8,0,1,18
12/17/2006 20:38,3.682,0.308,238.8,15.4,0,2,17
12/17/2006 20:39,3.694,0.314,239.45,15.4,0,1,18
12/17/2006 20:40,3.692,0.312,239.47,15.4,0,1,17
12/17/2006 20:41,3.712,0.318,240.35,15.6,0,1,18
12/17/2006 20:42,3.628,0.314,239.82,15.2,0,2,18
12/17/2006 20:43,3.374,0.32,239.76,14.2,0,1,17
12/17/2006 20:44,3.368,0.322,239.91,14.2,0,1,18
12/17/2006 20:45,3.352,0.318,239.53,14,0,1,17
12/17/2006 20:46,3.35,0.32,239.63,14,0,1,18
12/17/2006 20:47,3.318,0.31,238.11,14,0,2,17
12/17/2006 20:48,3.324,0.31,238.46,14,0,1,18
12/17/2006 20:49,3.594,0.308,238.81,15.2,0,1,17
12/17/2006 20:50,3.798,0.308,238.88,16,0,1,18
12/17/2006 20:51,3.852,0.308,238.62,16.2,0,2,17
12/17/2006 20:52,3.832,0.304,238,16.2,0,1,17
12/17/2006 20:53,3.832,0.304,238,16.2,0,1,18
12/17/2006 20:54,3.75,0.3,237.52,15.8,0,1,17
12/17/2006 20:55,3.568,0.302,237.97,15,0,2,17
12/17/2006 20:56,3.476,0.288,238.08,14.6,0,1,18
12/17/2006 20:57,3.316,0.266,236.6,14,0,1,17
12/17/2006 20:58,3.274,0.258,236.88,13.8,0,1,17
12/17/2006 20:59,3.244,0.254,238.01,13.6,0,1,17
12/17/2006 21:00,3.576,0.252,237.8,15.2,0,2,18
12/17/2006 21:01,3.898,0.25,238.03,16.4,0,1,17
12/17/2006 21:02,3.638,0.262,238.51,15.2,0,1,17
12/17/2006 21:03,3.204,0.266,238.69,13.4,0,1,18
12/17/2006 21:04,3.078,0.266,238.79,12.8,0,1,17
12/17/2006 21:05,3.076,0.266,238.7,12.8,0,2,18
12/17/2006 21:06,3.086,0.256,239.34,12.8,0,1,17
12/17/2006 21:07,3.002,0.162,238.17,12.6,0,1,18
12/17/2006 21:08,2.992,0.162,238,12.6,0,1,17
12/17/2006 21:09,3.038,0.214,237.82,12.8,0,1,17
12/17/2006 21:10,3.088,0.29,237.8,13,0,2,18
12/17/2006 21:11,3.116,0.296,239.26,13,0,1,17
12/17/2006 21:12,3.108,0.296,239.19,13,0,1,18
12/17/2006 21:13,3.096,0.292,238.82,13,0,1,17
12/17/2006 21:14,3.086,0.29,238.48,13,0,1,18
12/17/2006 21:15,3.076,0.288,238,13,0,2,17
12/17/2006 21:16,3.08,0.288,238.15,13,0,1,17
12/17/2006 21:17,3.08,0.29,238.27,13,0,1,18
12/17/2006 21:18,3.096,0.286,237.52,13,0,1,17
12/17/2006 21:19,3.13,0.288,237.89,13.2,0,1,17
12/17/2006 21:20,3.074,0.29,238.07,13,0,2,18
12/17/2006 21:21,3.118,0.302,239.79,13,0,1,17
12/17/2006 21:22,3.082,0.292,238.12,13,0,1,18
12/17/2006 21:23,3.068,0.288,237.59,13,0,1,17
12/17/2006 21:24,3.084,0.292,238.37,13,0,1,17
12/17/2006 21:25,3.268,0.294,239.23,13.6,0,2,18
12/17/2006 21:26,3.316,0.288,238.55,13.8,0,1,17
12/17/2006 21:27,3.07,0.288,238.01,12.8,0,1,18
12/17/2006 21:28,3.1,0.296,239.25,13,0,1,17
12/17/2006 21:29,3.098,0.288,239.44,13,0,1,18
12/17/2006 21:30,3.096,0.28,239.79,12.8,0,2,17
12/17/2006 21:31,3.1,0.28,240.04,13,0,1,18
12/17/2006 21:32,3.094,0.278,239.71,12.8,0,1,17
12/17/2006 21:33,3.1,0.28,240.01,12.8,0,1,18
12/17/2006 21:34,3.118,0.284,240.87,13,0,1,18
12/17/2006 21:35,3.124,0.286,241.09,13,0,2,18
12/17/2006 21:36,3.108,0.312,241.4,12.8,0,1,17
12/17/2006 21:37,3.14,0.392,241.29,13,0,1,18
12/17/2006 21:38,3.138,0.392,241.37,13,0,1,18
12/17/2006 21:39,3.12,0.39,241.07,13,0,1,18
12/17/2006 21:40,3.102,0.384,239.65,13,0,1,18
12/17/2006 21:41,3.098,0.384,239.57,13,0,2,17
12/17/2006 21:42,3.086,0.38,239.01,13,0,1,18
12/17/2006 21:43,3.08,0.38,238.83,13,0,1,17
12/17/2006 21:44,2.996,0.38,238.59,12.6,0,1,17
12/17/2006 21:45,2.914,0.288,238.27,12.2,0,1,18
12/17/2006 21:46,2.986,0.248,238.71,12.4,0,2,17
12/17/2006 21:47,2.84,0.19,238.66,11.8,0,1,18
12/17/2006 21:48,2.824,0.142,237.35,11.8,0,1,17
12/17/2006 21:49,2.97,0.144,238.17,12.4,0,1,17
12/17/2006 21:50,2.91,0.144,238.49,12.2,0,1,18
12/17/2006 21:51,2.754,0.152,239.17,11.4,0,1,17
12/17/2006 21:52,2.588,0.156,240.12,10.8,0,2,18
12/17/2006 21:53,2.624,0.172,239.32,11,0,1,17
12/17/2006 21:54,2.614,0.18,240.99,10.8,0,1,18
12/17/2006 21:55,2.618,0.182,241.31,10.8,0,1,18
12/17/2006 21:56,2.604,0.18,240.53,10.8,0,1,18
12/17/2006 21:57,2.596,0.178,239.99,10.8,0,1,17
12/17/2006 21:58,2.588,0.176,239.55,10.8,0,2,18
12/17/2006 21:59,2.694,0.286,239.68,11.2,0,1,17
12/17/2006 22:00,2.69,0.31,239.17,11.2,0,1,18
12/17/2006 22:01,2.682,0.304,238.35,11.2,0,1,17
12/17/2006 22:02,2.688,0.306,238.89,11.2,0,1,18
12/17/2006 22:03,2.688,0.31,239.28,11.2,0,1,17
12/17/2006 22:04,2.688,0.308,239.24,11.2,0,2,18
12/17/2006 22:05,2.694,0.308,239.19,11.2,0,1,17
12/17/2006 22:06,2.69,0.304,238.92,11.2,0,1,18
12/17/2006 22:07,2.688,0.306,238.91,11.2,0,1,17
12/17/2006 22:08,2.156,0.318,240.49,9.2,0,1,10
12/17/2006 22:09,1.65,0.322,240.8,7,0,1,0
